,review,cluster
"('4',)",Review Text 561: I've been struggling with certain symptoms and issues for a long time and  maybe this will help discover what is up with me. Thank you Moodpath,4
"('9',)","Review Text 2009: Update: I'm still enjoying using this app to relax with.   If I had one request, it would be to be able to create a personalized playlist within the app to relax & meditate for a longer duration with.   I am a very stressed out individual & just trying the free meditations out helped me relax & I'll be subscribing now!",9
"('0',)",Review Text 2980: I type text then I press the send button but it's not working. Please help me to fix this,0
"('1',)","Review Text 369: I instantly feel calm and collected in a world of chaos! This app gives you what the world will not. Everyone needs that at-a-boy pat on the back and the reminder that you mean something to someone, to something, and that you have a part in the intricate machinery of life. I really like what the app provides to me and the feeling of wellness and fulfillment I get from these daily reminders!  Great job!",1
"('6',)",Review Text 3512: Having svt is a bummer. Having Instant Heart Rate makes my heart  beat easier to take.,6
"('5',)",Review Text 1123: I'm 10 and have bad anxiety and this helps a lot I love it❤🐴🦄🐈🍬🍫,5
"('2',)","Review Text 16: Only om day four but, this is the first time I've ever felt successful with  meditation. Its a life saver.",2
"('3',)","Review Text 1046: The app is great, kudos to the developers. Keep up the good work.",3
"('0',)","Review Text 454: A quick, simple way to track my mood and boost the things I want to work on.",0
"('4',)",Review Text 358: I'm currently suffering from severe depression. It is helping me a lot☺,4
"('5',)","Review Text 6454: Mindfulness is such an important skill to have, so I love that this app teaches you to be mindful of your emotions.",5
"('0',)",Review Text 2030: I am using this type of app for the first time and i am enjoying it,0
"('3',)",Review Text 26: really good at changing thought processes and how you see an issue which at the end isn't really one or maybe easily solved and viewed a different way I've shown my employer to use for staff ....,3
"('4',)",Review Text 318: Been using this app for 8 days  I think it's helped me a bit with my severe anxiety. It's not an overnight fix but it's very helpful when you don't have a therspist.,4
"('0',)",Review Text 153: I have severe anxiety but after using this app it's been getting much better now thank you so much to whoever made this,0
"('0',)",Review Text 18: The best yoga app  Totally free Has different programs  Makes yoga easier  Works offline Hope there are more advanced programs when I unlock all the current ones,0
"('4',)",Review Text 107: this app is great. it helped me through my panic attacks and is helping me with my depression. thank you,4
"('3',)",Review Text 4440: Good for checking whether today is the day to smash it or rest up.,3
"('0',)","Review Text 968: I would give 5 stars as it's an amazing app, but I have one issue, not a big one, but a little issue. On the knowledge page it only talks about depression. I'm unsure whether or not this app is only for people with depression but maybe you could edit that page to talk about other mental illnesses? Or maybe even make a new app? But besides from that, it's a great app",0
"('5',)",Review Text 583: I Really Love It But The Quiet Things Is Lock Where I Always Cry 😭😭😭,5
"('4',)",Review Text 2192: This app has helped me so much over the past few months. I appreciate it so much and would recommend it t anyone who wants to find something that would help them take a minute to calm down or talk.,4
"('3',)","Review Text 3501: The non premium version has only some of the features that the premium version provides, though it's good.",3
"('5',)","Review Text 93: I love this app. It is very easy to customize and can be used to track anything, not just moods. I have fibromyalagia. I track pain, sleep, fatigue and exercise to see if there are any correlations.",5
"('8',)",Review Text 4411: Just may save a  life as It did me alerted  me that I needed a cardio version  so thank you berry much,8
"('0',)","Review Text 1553: It's an awesome app, it's well put together and i enjoy using it",0
"('1',)","Review Text 5161: Love app. But update doesn't allow me to replay sessions I've done in Basics, and I don't like the story mode feel, clicking through screens, it makes me feel like I'm on another social media app, which is the exact opposite of headspace.",1
"('10',)",Review Text 58: Great for those battling rapid cycling to keep track and helps keeping positive outlook,10
"('7',)",Review Text 5043: I listen to the prayers every night. This time in prayer draws me closer to God's heart and away from the world. Thank you for this blessing.,7
"('8',)",Review Text 2825: Best app invented for people who need to talk to someone! There are so many people on here that you can talk to about different things and there so lovely,8
"('10',)","Review Text 1914: This is a cute little app that helps you manage emotions or thoughts through suggestions, visuals, and exercises. This is a fantastic idea and is well executed, although I'd love to see more content and problems it can address. I'm reviewing while it is still in beta, and I'm very curious as to what they will add. It uses a lot of CBT based therapy which is great, but I would love to see them add in some DBT skills as well; they're great for problem resolving.",10
